porcentaje_cartera_vencida_telcos,uso_total_prod_3m_rotativo,version_sistema_operativo_9.0,fecha_desembolso_201809,porcentaje_productos_48meses_total,productos_abiertos_ahorro_5.0,desv_recargas_pse_12m,productos_abiertos_ahorro_9.0,desv_retiros_atm_12m,version_sistema_operativo_5.0,fecha_desembolso_201805,monto_min_transado_2m,meses_apertura_rotativo,saldo_prom_rotativo,fecha_desembolso_201806,cupo_max_rotativo,productos_abiertos_ahorro_3.0,id_cliente,fecha_desembolso_201807,pct_productos_cerrados_rotativo,part_ahorro_total,cupo_disp_rotativo,ponderacion_24m_rotativo,ponderacion_reportes_al_dia_18m_total,incumplimiento
0.0,35.47,False,False,90.0,False,0.014985986,False,0.2763854,False,False,0.0,40.0,0.2,False,1.79,False,42701763216.0,False,50.0,40.0,0.69,100.0,100.0,0
0.0,25.31,False,False,60.0,False,0.43668693,False,0.0,False,False,4.7360485e-05,115.0,4.25,False,4.48,False,45362027031.0,True,92.31,33.33,0.23,62.950203,100.0,0
0.0,89.79,False,False,81.25,False,0.04679372,False,2.289772,False,False,1.4080144e-05,76.0,10.04,False,17.36,False,119695670700.0,False,42.86,25.0,0.72,100.0,100.0,0
0.0,62.73,False,False,100.0,False,0.29780644,False,1.47902,False,False,2.1760223e-05,21.0,1.88,False,5.25,False,134075774060.0,False,50.0,22.22,2.03,97.12486,100.0,0
0.0,34.35,False,False,50.0,True,0.03731138,False,0.2763854,False,False,0.0,49.0,2.23,False,3.33,False,149686425021.0,False,40.0,41.67,2.57,100.0,100.0,0
0.0,86.6,False,False,60.0,False,0.0,False,0.0,False,False,0.0,89.0,33.1,False,99.2,False,363489518850.0,False,75.0,40.0,6.22,89.22658,100.0,0
0.0,18.87,False,False,71.43,False,0.04180655,False,0.0,False,False,0.0,32.0,1.47,False,6.4,False,493422232412.0,False,83.33,28.57,4.93,100.0,100.0,0
0.0,40.06,False,True,77.78,False,1.0738678,False,1.4337208,False,False,0.25600263,19.0,6.7,False,15.36,False,787814908888.0,False,76.92,40.0,5.68,93.18092,100.0,0
0.0,2.74,False,False,70.0,False,0.0,False,0.5527708,False,False,0.0,39.0,0.02,False,2.49,False,828501673181.0,False,87.5,40.0,2.47,100.0,100.0,0
0.0,133.41,False,False,70.0,False,0.10613308,False,0.8498366,False,False,1.2800131e-06,113.0,13.71,False,26.5,False,838512905572.0,False,80.95,33.33,0.64,43.794724,24.695295,0
0.0,40.04,False,False,66.67,False,0.37388846,False,0.9537936,False,False,0.0,56.0,2.71,False,9.22,False,919743668926.0,True,37.5,16.67,3.52,100.0,100.0,0
0.0,37.99,False,False,60.0,False,0.42453232,False,1.1636866,False,False,2.5600261e-06,128.0,0.7,False,5.63,True,962787995244.0,False,40.0,15.0,1.55,100.0,100.0,0
0.0,79.56,False,False,78.57,False,0.14985985,False,0.2763854,False,False,0.0,63.0,7.47,False,24.96,False,37301046878.0,False,72.22,14.29,1.75,100.0,100.0,0
0.0,50.46,False,False,70.0,False,0.0,False,0.0,False,False,0.0,104.0,1.61,False,2.82,True,38832664744.0,False,60.0,30.0,0.19,100.0,100.0,0
0.0,72.88,False,False,50.0,False,0.0,False,0.0,False,False,0.0,133.0,4.93,False,15.1,False,125735871273.0,True,73.33,25.0,3.55,100.0,100.0,0
0.0,21.32,False,False,50.0,False,0.04119521,False,0.0,False,False,5.1200523e-06,75.0,1.15,False,5.31,False,182082825822.0,True,80.0,33.33,2.14,100.0,100.0,0
0.0,82.46,False,False,75.0,False,0.44630328,False,0.9860133,False,False,2.5600261e-06,32.0,3.22,False,3.84,True,268002651495.0,False,50.0,33.33,0.24,100.0,100.0,0
0.0,91.17,False,False,77.78,False,0.2515372,False,2.2407217,False,False,0.0,81.0,0.47,False,1.54,False,288201225169.0,False,57.14,22.22,0.73,100.0,100.0,0
0.0,27.65,False,False,88.89,False,0.6438069000000001,False,2.8999522,False,False,3.8400394e-06,44.0,2.41,False,14.72,False,300853523902.0,False,33.33,22.22,2.02,100.0,100.0,0
0.0,85.93,False,False,82.61,False,0.3254748,False,0.0,False,False,0.0,63.0,2.76,False,8.64,False,373650955660.0,False,25.0,17.39,1.38,100.0,100.0,0
0.0,15.0,False,False,40.0,False,0.02438563,False,0.0,False,False,0.0,75.0,1.36,True,8.13,True,474934742799.0,False,33.33,30.0,5.2,100.0,100.0,0
0.0,2.09,False,False,76.92,False,0.9102138,False,2.8903575,False,False,4.0666e-06,121.0,0.46,False,16.9,False,511845810412.0,False,54.55,30.77,6.19,100.0,100.0,0
0.0,76.91,False,True,77.78,False,0.7418255,False,2.046338,False,False,5.1200523e-06,64.0,6.19,False,10.62,True,531553777458.0,False,42.86,33.33,2.21,100.0,100.0,0
0.0,49.88,False,False,62.5,False,0.5541593,False,0.62360954,False,False,1.2800131e-06,37.0,0.02,False,0.9,False,560204007021.0,False,75.0,50.0,0.74,100.0,100.0,0
0.0,56.55,False,False,62.5,False,0.0035377691999999,False,0.0,False,False,0.0,91.0,4.52,False,13.95,False,617935618161.0,False,66.67,16.67,4.82,100.0,100.0,0
0.0,60.22,False,True,61.54,False,0.24392004,False,0.4330127,False,False,2.5600261e-06,75.0,3.0,False,9.73,False,647870991256.0,False,85.0,42.86,3.85,100.0,100.0,0
0.0,98.34,False,False,76.92,False,0.0,False,0.2763854,False,False,1.9200197e-05,137.0,3.84,False,8.45,True,750754207726.0,False,60.0,23.08,0.28,100.0,100.0,0
0.0,90.37,False,False,83.33,False,0.0018732482999999,False,0.2763854,False,False,0.0,13.0,1.62,False,1.62,False,781578504306.0,True,50.0,33.33,0.0,88.36721999999999,100.0,0
0.0,97.85,False,False,93.75,False,0.0,False,0.0,False,False,0.0,32.0,1.64,False,2.56,False,786977916900.0,False,71.43,37.5,0.01,100.0,100.0,0
0.0,24.15,False,True,52.63,False,0.07556583,False,0.2763854,False,False,2.5600261e-06,91.0,4.93,False,22.3,False,830136366515.0,False,86.21,21.05,11.06,100.0,100.0,0
0.0,37.67,False,False,47.06,False,0.9623034,False,2.4608037,False,True,3.2000327e-05,62.0,0.75,False,6.27,False,15667728427.0,False,80.0,35.29,3.01,100.0,100.0,0
0.0,74.61,False,False,82.05,True,0.11239489,False,0.0,False,False,3.0720315e-05,97.0,14.35,False,65.28,False,90188172544.0,False,22.86,11.63,5.98,83.4197,60.23886,0
0.0,16.79,False,False,70.0,False,0.054871622,False,0.9537936,False,False,2.5600261e-06,106.0,0.72,False,7.81,False,248877333915.0,False,28.57,20.0,3.99,99.14064,100.0,0
0.0,9.19,False,False,87.5,False,0.0,False,0.37267798,False,False,1.2800131e-06,34.0,0.32,False,3.46,True,295987790849.0,False,91.67,37.5,3.14,100.0,100.0,0
0.0,26.57,False,False,88.89,False,0.0,False,0.0,False,False,0.0,19.0,0.0,False,1.54,False,361521874589.0,False,50.0,11.11,1.54,94.63625,100.0,1
0.0,15.79,False,False,33.33,False,0.0,False,0.0,False,False,0.0,89.0,0.61,False,8.06,False,378060048243.0,False,75.0,8.33,4.18,100.0,100.0,0
0.0,2.19,False,False,100.0,False,0.0,False,0.0,False,False,0.0,30.0,0.01,False,25.6,False,462093917701.0,False,75.0,20.0,19.75,100.0,100.0,0
0.0,61.88,False,False,84.62,False,0.0,False,0.0,False,False,0.0,62.0,3.25,False,6.4,False,559282996420.0,False,50.0,15.38,1.49,100.0,100.0,1
0.0,20.83,False,False,100.0,False,0.017984957,False,0.2763854,False,True,0.0,27.0,1.25,False,6.53,False,680477133801.0,False,75.0,22.22,2.86,100.0,100.0,0
0.0,49.55,False,False,65.0,True,0.0804724,False,0.0,False,False,5.1200523e-06,69.0,6.39,True,21.12,False,831842580303.0,False,75.0,25.0,6.87,100.0,100.0,0
0.0,6.59,False,False,53.85,False,0.4669995,False,2.3139071,False,False,0.06400066,143.0,0.71,False,18.13,True,922696051431.0,False,68.42,23.08,8.35,100.0,100.0,0
0.0,23.21,False,False,33.33,False,0.0,False,0.8291562,False,False,5.6320576e-05,140.0,2.91,False,17.92,False,982827443542.0,False,75.0,22.22,8.33,100.0,100.0,0
0.0,88.81,False,False,70.0,False,0.6588765000000001,False,0.0,False,False,3.8400394e-06,32.0,9.05,False,12.42,True,989504564348.0,False,42.86,30.0,1.05,89.22658,100.0,0
0.0,40.58,False,False,77.78,False,0.05653358,False,0.37267798,False,True,0.0,73.0,3.72,False,20.1,True,10206018984.0,False,40.0,33.33,4.92,100.0,100.0,0
0.0,8.47,False,False,72.73,False,0.0,False,0.0,False,False,0.0,88.0,0.64,False,15.49,True,137352917198.0,False,62.5,27.27,14.78,100.0,11.561832,0
0.0,92.99,False,False,66.67,False,0.383225,False,3.1213868,False,False,2.5600261e-06,70.0,4.83,False,10.37,False,222676978427.0,False,33.33,46.67,0.45,100.0,100.0,0
0.0,0.0,False,False,53.85,True,0.0070755383999999,False,0.2763854,False,False,0.0,89.0,0.0,False,6.4,False,280975341170.0,True,69.23,38.46,5.57,100.0,100.0,0
0.0,91.28,False,False,86.67,False,0.102595314,False,0.0,False,False,0.0,60.0,1.42,False,2.82,False,524729805358.0,False,60.0,13.33,0.43,100.0,100.0,0
0.0,24.87,False,False,33.33,False,0.08844423,False,0.0,False,False,0.0,162.0,3.58,False,11.65,False,549250810981.0,False,88.24,15.38,7.04,100.0,100.0,0
0.0,72.71,False,False,60.0,False,0.0056197443,False,0.0,False,False,2.7110666e-06,120.0,1.62,False,19.52,False,736619576490.0,False,72.73,20.0,5.43,100.0,100.0,0
0.0,111.15,False,False,42.86,False,0.2642671,False,1.1055416,False,False,0.0,74.0,6.75,False,7.42,False,757091962465.0,False,71.43,28.57,0.11,70.80402,45.825996,0
0.0,4.62,False,False,83.33,False,0.0,False,0.0,False,False,0.0,108.0,0.2,False,8.64,False,840071793279.0,False,50.0,33.33,3.11,100.0,100.0,0
0.0,91.24,False,False,84.62,False,0.038496677,False,0.2763854,False,True,0.0,38.0,7.17,False,12.8,True,928270295900.0,False,25.0,21.43,1.44,100.0,100.0,1
0.0,94.5,False,False,82.35,False,0.08242291,False,0.2763854,False,False,0.0,100.0,16.94,False,23.81,False,932625133926.0,False,82.14,10.0,1.47,100.0,100.0,0
0.0,57.21,False,False,60.0,True,0.23581778,False,0.37267798,False,False,0.0,169.0,5.73,False,23.04,False,10896163505.0,False,47.62,20.0,3.8,100.0,100.0,1
0.0,46.04,False,False,59.38,False,0.01873248,False,0.0,False,False,6.400065599999999e-06,192.0,10.88,False,128.0,False,147717883242.0,False,62.16,21.88,13.89,100.0,100.0,0
0.0,90.52,False,False,83.33,False,0.77079946,False,0.8620066999999999,False,False,0.0,97.0,4.83,True,9.01,True,198311681844.0,False,71.43,23.08,0.95,100.0,100.0,0
0.0,97.72,False,True,33.33,False,0.32630014,False,0.74535596,False,False,3.2000327e-05,99.0,12.63,False,23.49,False,360150267557.0,False,77.27,16.67,1.56,100.0,100.0,0
0.0,12.07,False,False,50.0,False,0.21406761,False,0.2763854,False,False,0.11520118,131.0,1.77,False,7.17,False,497841231727.0,False,75.0,33.33,4.56,100.0,100.0,0
0.0,68.17,False,False,100.0,False,0.0106133069999999,False,0.5527708,False,True,0.0,24.0,1.12,False,1.28,True,528782201025.0,False,33.33,23.08,0.2,97.12486,100.0,0
0.0,68.75,False,False,75.0,False,0.050213218,False,0.0,False,False,0.1664017,55.0,2.85,False,10.24,False,541068821847.0,True,20.0,25.0,2.12,100.0,100.0,0
0.0,44.27,False,False,66.67,False,0.0247647389999999,False,0.2763854,False,True,0.0,11.0,3.65,False,16.64,True,570298369215.0,False,72.73,33.33,3.61,43.794724,100.0,0
0.0,21.55,False,False,80.0,False,0.49581024,False,2.9849157,False,False,6.0160615e-05,16.0,1.34,False,8.36,False,628744230882.0,False,50.0,40.0,7.01,89.76719,100.0,0
0.0,65.15,False,False,53.33,True,0.46589962,False,0.47140452,False,False,0.038400393,165.0,1.35,False,5.25,False,673401143794.0,False,80.0,31.25,1.83,100.0,100.0,0
0.0,66.46,False,False,66.67,False,0.23923084,False,1.6051133999999998,False,False,0.0,30.0,7.19,False,8.45,True,704499310886.0,False,85.71,50.0,1.26,89.22658,100.0,0
0.0,102.45,False,False,78.57,False,0.0,False,0.0,False,False,0.0,88.0,1.02,False,1.28,True,812875821862.0,False,84.62,21.43,0.26,100.0,100.0,0
0.0,81.57,False,False,87.5,False,0.03808801,False,0.37267798,False,False,6.400065599999999e-06,35.0,6.83,False,15.1,False,888813452164.0,True,79.17,25.0,1.57,94.84711,100.0,0
0.0,45.07,False,False,68.75,True,0.0594284,False,0.0,False,False,7.680078999999999e-06,90.0,12.73,True,47.36,False,896449389248.0,False,75.0,31.25,13.86,100.0,100.0,0
0.0,61.08,False,False,85.71,False,0.4567914,False,1.3202482,False,False,0.7680079000000001,31.0,2.74,True,3.2,False,897946028058.0,False,80.0,28.57,0.46,100.0,100.0,0
0.0,59.75,False,True,66.67,False,0.009540654,False,0.0,False,False,3.8400394e-06,70.0,1.98,False,4.74,False,19112733134.0,False,33.33,16.67,1.36,100.0,100.0,1
0.0,34.44,False,False,77.78,False,0.0,False,2.7525241,False,False,6.656068e-05,53.0,1.5,False,5.38,False,118785689847.0,False,50.0,22.22,3.13,100.0,100.0,0
0.0,72.53,False,False,57.14,False,0.7049591,False,2.321398,False,False,2.1760223e-05,32.0,1.83,False,2.87,True,139724765518.0,False,50.0,42.86,1.04,96.20696,100.0,0
0.0,26.66,False,False,87.5,True,0.0,False,0.2763854,False,False,0.0,47.0,1.34,False,9.22,False,253519908250.0,False,68.75,31.25,3.88,100.0,100.0,0
0.0,3.0,False,False,41.67,False,0.0106133069999999,False,0.8291562,False,False,0.0,240.0,0.02,False,25.6,False,323970415040.0,False,71.43,24.0,13.42,100.0,100.0,0
0.0,72.6,False,False,73.33,False,0.004770327,False,0.0,False,False,0.0,116.0,2.36,False,5.38,True,366244234778.0,False,55.56,20.0,1.54,100.0,100.0,0
0.0,45.79,False,False,64.71,False,0.0,False,0.5527708,False,False,0.0,94.0,3.13,False,5.89,False,608936809840.0,False,50.0,23.53,2.23,100.0,100.0,0
0.0,38.92,False,False,50.0,False,0.04245323,False,2.2669117,False,False,0.0,168.0,1.44,False,5.89,False,662477033795.0,False,53.85,28.57,1.51,100.0,100.0,0
0.0,83.49,False,False,100.0,False,0.0,False,0.9242114,False,False,2.5600261e-06,35.0,1.52,False,3.07,False,731676269741.0,True,41.67,25.0,0.23,90.30392,78.03251999999999,1
0.0,90.44,False,False,94.44,False,0.6166733,False,0.0,False,True,0.0,52.0,4.71,False,10.93,True,792730224601.0,False,25.0,15.79,1.03,100.0,100.0,0
0.0,31.07,False,False,55.56,True,0.0,False,0.0,False,False,0.010240105,88.0,3.61,False,24.26,False,853009293709.0,False,42.86,27.78,5.67,100.0,100.0,0
0.0,36.5,False,False,69.57,False,0.0,False,0.2763854,False,False,0.0,160.0,3.29,False,48.0,True,856741425519.0,False,78.13,12.5,15.02,100.0,100.0,0
0.0,21.95,False,False,66.67,False,0.9220902,False,0.4330127,False,False,5.1200523e-06,16.0,1.67,False,12.8,False,864815715213.0,False,33.33,33.33,11.13,89.22658,100.0,0
0.0,48.58,False,False,73.33,False,0.0,False,0.37267798,False,True,0.0,142.0,1.91,False,7.68,True,885699338638.0,False,78.26,18.75,3.0,100.0,100.0,0
0.0,51.03,False,False,70.0,False,0.09905755,False,0.2763854,False,False,0.35840368,53.0,1.62,False,3.9,False,33884520833.0,False,57.14,20.0,1.43,100.0,100.0,0
0.0,57.27,False,False,35.29,False,0.20686384,False,1.7853571,False,False,0.0,145.0,2.98,False,8.77,False,114693707770.0,False,47.06,23.53,1.27,100.0,100.0,0
0.0,4.64,False,False,85.71,False,0.0939333,False,1.299038,False,True,3.8400394e-06,52.0,0.26,False,7.7,False,251667465463.0,False,40.0,25.0,5.6,100.0,100.0,0
0.0,57.18,False,False,88.24,False,0.0,False,0.2763854,False,False,1.2800131e-06,27.0,3.79,False,9.22,False,375813305609.0,False,41.67,23.53,1.93,100.0,100.0,0
0.0,2.65,False,False,50.0,False,0.035377696,False,0.0,False,False,0.0,54.0,1.42,False,15.23,False,388158676241.0,False,77.78,33.33,7.05,100.0,100.0,0
0.0,55.16,False,False,82.35,False,0.74516726,False,0.74535596,False,False,0.5376055000000001,62.0,1.75,False,9.04,False,576349182253.0,False,64.71,35.29,3.27,100.0,100.0,0
0.0,62.62,False,False,100.0,False,0.41817302,False,0.2763854,False,False,1.2800131e-05,46.0,4.82,False,11.52,True,846197603141.0,False,80.0,27.27,3.15,100.0,100.0,0
0.0,34.48,False,False,77.78,False,0.0,False,0.0,False,False,0.0,22.0,1.25,False,3.2,True,981035881025.0,False,40.0,33.33,1.13,94.63625,100.0,0
0.0,42.78,False,False,50.0,False,0.0,False,0.0,False,False,0.0,171.0,5.54,False,33.66,False,193531519033.0,False,75.76,22.22,4.58,100.0,100.0,0
0.0,38.22,False,True,90.0,False,0.026600124,False,0.49300665,False,False,0.0,30.0,2.02,False,40.19,False,306748370951.0,False,60.0,20.0,13.68,100.0,100.0,0
0.0,52.41,False,True,90.0,False,0.0,False,0.2763854,False,False,1.02401045e-05,229.0,3.48,False,16.9,False,403639826317.0,False,64.29,16.67,3.66,100.0,100.0,0
0.0,25.12,False,False,71.43,False,0.06497764,False,1.3844373,False,False,0.0,28.0,1.46,False,11.9,True,431151720307.0,False,50.0,37.5,5.78,100.0,100.0,0
0.0,38.34,False,False,87.5,False,0.0,False,0.0,False,False,0.0,42.0,2.94,False,6.27,False,488297993770.0,False,60.0,12.5,2.11,100.0,100.0,0
0.0,93.35,False,False,57.14,True,0.0,False,0.37267798,False,False,5.2480536e-05,111.0,1.75,False,2.94,False,736084654430.0,False,86.67,35.71,1.19,100.0,100.0,1
0.0,67.63,False,False,54.55,True,0.48102874,False,1.118034,False,False,0.32000327,27.0,3.21,False,5.38,False,781250697096.0,False,75.0,45.45,2.03,100.0,100.0,0
0.0,47.18,False,False,116.67,False,0.08242291,False,0.0,False,False,4.0666e-06,18.0,3.15,False,11.65,False,785474482079.0,False,40.0,26.67,4.17,93.18092,100.0,0
0.0,69.8,False,False,80.0,False,0.19707003,False,0.9537936,False,False,5.1200523e-06,91.0,2.12,False,11.52,True,188548998768.0,False,46.15,20.0,1.21,100.0,100.0,0
0.0,18.8,False,False,62.5,False,0.0112394889999999,False,0.0,False,False,1.2800131e-06,106.0,2.99,True,20.48,False,261029185862.0,False,50.0,25.0,15.29,100.0,100.0,0
45.45,69.74,False,False,100.0,False,0.71224475,False,3.8586123,False,False,0.06400066,36.0,0.89,False,1.15,False,335055207471.0,False,50.0,50.0,0.26,100.0,100.0,0
0.0,19.12,False,False,53.85,True,0.02286436,False,0.0,False,False,0.0,94.0,2.1,False,32.26,False,419553265206.0,False,44.44,38.46,8.01,100.0,100.0,0
0.0,81.38,False,False,44.44,False,1.3308789,False,1.545603,False,False,0.46080473,99.0,2.33,False,3.46,True,499549890798.0,False,63.64,30.0,0.51,100.0,100.0,0
0.0,88.13,False,False,73.33,False,3.657903,False,1.1873173,False,False,1.5360157999999997e-05,82.0,11.5,False,45.57,False,645139716546.0,True,57.14,26.67,5.2,100.0,100.0,0
0.0,6.5,False,False,62.5,False,0.0,False,0.0,False,False,0.0,132.0,0.61,False,12.46,False,736163414083.0,False,42.86,12.5,5.61,100.0,100.0,0
0.0,8.63,False,False,88.89,False,0.1733507,False,1.9346979,False,False,0.0,28.0,0.87,False,9.86,False,753451505858.0,False,50.0,22.22,4.95,89.22658,100.0,0
0.0,96.79,False,False,80.0,False,0.12840101,False,0.2763854,False,False,0.0,5.0,27.46,False,29.9,False,761874752401.0,False,80.0,40.0,2.44,55.88176,100.0,0
100.0,42.71,False,True,90.0,False,0.0,False,0.5527708,False,False,0.0,53.0,1.38,False,4.86,False,784446264665.0,False,44.44,20.0,1.54,100.0,100.0,0
0.0,2.05,False,False,80.0,False,0.015919963,False,0.0,False,False,7.680078999999999e-06,32.0,0.0,False,8.58,True,795358556208.0,False,85.71,60.0,8.58,100.0,100.0,0
0.0,53.47,False,False,75.0,False,0.14151078,False,0.7592028000000001,False,False,7.680078999999999e-06,51.0,2.59,False,5.47,False,805637908073.0,False,40.0,25.0,0.6,89.22658,100.0,0
0.0,63.68,False,False,78.95,False,0.07075539,False,0.2763854,False,False,0.0,74.0,7.57,False,30.72,False,820158524307.0,False,65.38,10.53,2.71,100.0,100.0,0
0.0,55.32,False,False,56.25,False,0.0,False,0.0,False,False,0.0,191.0,8.36,False,65.91,False,861498321698.0,False,75.0,12.5,9.67,100.0,100.0,0
0.0,72.57,False,False,81.82,False,0.0,False,0.0,False,False,0.0,68.0,1.92,False,7.68,False,919039601031.0,False,61.11,9.09,0.66,100.0,100.0,0
0.0,21.25,False,False,88.89,False,0.8046797,False,1.2555432,False,False,0.0,46.0,0.51,False,12.8,False,16120659838.0,False,72.73,22.22,6.84,100.0,100.0,0
0.0,98.85,False,False,76.0,False,0.67887723,False,4.527693,False,False,0.0,78.0,1.84,False,2.43,False,233217633684.0,False,66.67,24.0,0.14,100.0,100.0,0
100.0,121.97,False,False,83.33,False,0.8842324,False,0.8291562,False,False,1.02401045e-05,125.0,0.76,False,12.54,False,267099137812.0,True,76.47,16.67,7.3,100.0,100.0,0
0.0,31.85,False,False,75.0,True,0.29607666,False,0.7637626000000001,False,False,1.3555334e-05,190.0,3.77,False,12.03,False,291552385495.0,False,75.0,25.0,1.76,100.0,100.0,0
0.0,96.5,False,False,100.0,False,0.0,False,2.1650636000000003,False,False,0.0,38.0,1.28,False,6.91,False,327601234514.0,True,62.5,16.67,4.95,100.0,100.0,0
0.0,20.31,False,False,40.0,False,0.08844423,False,0.0,False,False,2.5600261e-06,225.0,7.85,False,129.03,True,428858949262.0,False,65.63,15.0,30.21,100.0,100.0,0
0.0,44.99,False,False,40.0,False,0.0,False,0.0,False,False,1.2800131e-06,134.0,4.25,True,14.72,True,460991016619.0,False,63.16,20.0,5.55,100.0,100.0,0
0.0,107.68,False,False,71.43,False,0.0,False,0.0,False,False,0.0,84.0,7.24,False,12.29,True,531439727973.0,True,69.23,21.43,0.0,100.0,100.0,0
0.0,33.3,False,False,109.09,False,0.5895213,False,0.37267798,False,False,6.144063e-05,18.0,2.6,False,11.9,False,560933204491.0,True,57.14,16.67,3.02,100.0,100.0,0
0.0,85.91,False,False,78.57,False,0.08877938,False,0.59511906,False,False,1.3555333e-06,58.0,3.5,False,6.91,False,778186651002.0,False,50.0,57.14,0.65,100.0,100.0,0
0.0,93.0,False,False,100.0,False,0.2080322,False,0.0,False,False,0.012800131,26.0,1.86,False,4.75,False,877920618917.0,False,25.0,25.0,0.27,100.0,100.0,0
0.0,3.32,False,False,70.59,False,0.8987796,False,1.9507834,False,False,0.0,131.0,0.34,False,14.36,True,115824274836.0,False,70.83,16.67,3.87,100.0,100.0,0
0.0,87.37,False,False,79.17,False,0.78191125,False,1.8465433,False,False,0.0,57.0,1.94,False,10.5,False,221634842181.0,False,59.46,25.0,0.46,100.0,100.0,0
0.0,84.94,False,False,100.0,False,0.0,False,0.2763854,False,False,0.0,37.0,0.57,False,0.77,False,334614550162.0,False,50.0,33.33,0.2,89.22658,100.0,0
0.0,72.35,False,True,90.91,False,0.0,False,0.0,False,False,0.0,1.0,1.84,False,2.56,False,543280397952.0,False,90.91,9.09,0.72,89.22658,100.0,0
0.0,38.83,False,False,76.92,False,0.12782782,False,0.6454972,False,False,3.2000327e-05,18.0,1.56,False,38.4,False,644309666187.0,True,90.63,30.77,26.17,100.0,100.0,0
0.0,82.07,False,False,66.67,False,0.05306654,False,0.2763854,False,False,0.19200197,97.0,2.72,False,6.14,False,649008264871.0,False,75.56,13.33,0.43,89.22658,100.0,0
0.0,73.61,False,False,83.33,False,0.0,False,0.8498366,False,False,0.0,60.0,9.44,False,34.56,False,673243002854.0,False,53.85,8.33,3.36,100.0,100.0,0
100.0,40.04,False,False,100.0,False,0.044222116,False,0.0,False,False,0.0,25.0,3.19,False,3.71,False,788913307970.0,False,90.91,8.33,0.52,100.0,17.035707000000002,0
0.0,72.25,False,False,50.0,False,0.12324673,False,0.0,False,False,0.0,61.0,0.95,False,2.18,True,842983288523.0,False,57.14,30.0,0.62,100.0,100.0,0
0.0,97.4,False,False,75.0,False,0.017688848,False,0.2763854,False,False,0.0,45.0,9.01,False,9.86,False,876590523878.0,False,80.0,50.0,0.85,100.0,100.0,0
100.0,43.46,False,False,55.56,False,0.0,False,0.6454972,False,False,1.2800131e-06,79.0,1.43,False,7.68,True,876816159298.0,False,40.0,33.33,2.19,100.0,1.735369,0
0.0,47.11,False,False,88.89,False,0.0412287079999999,False,1.8408935,False,False,0.0,23.0,2.05,True,3.33,False,971925067775.0,False,66.67,22.22,0.89,99.14064,100.0,0
0.0,30.14,False,False,73.33,False,1.4991308,False,0.49300665,False,False,0.0002636827,88.0,5.49,False,23.17,False,131538165853.0,True,60.0,40.0,14.51,89.22658,100.0,0
0.0,86.16,False,False,90.91,False,0.49221703,False,1.6499158,False,False,2.5600261e-06,26.0,6.35,True,12.54,False,218043305618.0,False,46.15,18.18,2.54,100.0,100.0,0
0.0,48.26,False,False,77.78,False,0.0,False,0.0,False,False,1.3555333e-06,36.0,2.07,False,4.74,False,268481420978.0,False,81.82,22.22,2.38,100.0,100.0,0
0.0,48.98,False,True,84.62,False,0.0,False,0.59511906,False,False,1.1520118e-05,44.0,2.34,False,5.63,False,268481420978.0,False,66.67,15.38,2.15,65.57784000000001,74.62062,0
0.0,12.6,False,False,50.0,False,0.0106133069999999,False,0.2763854,False,False,1.2800131e-06,157.0,2.58,False,12.54,False,368553425350.0,False,75.0,18.18,7.07,100.0,100.0,0
0.0,42.32,False,False,92.86,False,0.65337807,False,1.0671874,False,False,0.0,13.0,3.22,False,7.68,True,418885958675.0,False,72.73,21.43,2.36,89.22658,100.0,0
0.0,12.76,False,False,28.57,False,0.0,False,0.0,False,False,0.0,95.0,1.22,False,3.84,True,496756084004.0,True,85.71,42.86,2.62,100.0,100.0,0
0.0,2.13,False,False,81.82,False,0.68551195,False,0.8291562,False,False,0.0,24.0,0.46,False,7.94,False,584837422482.0,False,42.86,18.18,2.78,100.0,100.0,0
0.0,32.44,False,False,87.5,False,1.3768998,False,2.1392496,False,False,0.0,143.0,2.57,False,13.7,False,612973642028.0,False,20.0,25.0,5.62,100.0,100.0,0
0.0,68.0,False,False,80.0,False,0.0,False,0.59511906,False,False,0.12800132,52.0,0.98,False,2.56,True,816149915405.0,False,20.0,30.0,0.83,100.0,100.0,0
0.0,71.38,False,False,54.17,False,0.17720978,False,0.37267798,False,False,0.0,76.0,13.15,True,26.45,False,843153838840.0,False,83.33,29.17,3.16,100.0,100.0,0
0.0,30.8,False,False,63.64,False,0.01873248,False,0.0,False,True,3.8400394e-06,61.0,3.1,False,7.68,False,919044240591.0,False,42.86,36.36,2.18,89.22658,100.0,0
0.0,18.03,False,False,66.67,False,0.0018732482999999,False,0.0,False,False,0.0,219.0,2.17,False,20.32,False,962479447764.0,False,62.5,25.0,9.6,100.0,100.0,0
0.0,39.79,False,False,35.71,False,0.12382192,False,0.2763854,False,False,0.0,207.0,3.72,False,21.12,False,52448637206.0,False,72.73,14.29,9.16,100.0,100.0,0
0.0,34.64,False,False,100.0,False,0.017688848,False,0.2763854,False,False,0.0,24.0,0.47,False,2.05,True,255180748623.0,False,20.0,33.33,1.09,100.0,100.0,0
0.0,59.89,False,True,64.29,False,0.0,False,5.5277080000000005,False,False,2.1760223e-05,81.0,1.45,False,8.45,True,385255934837.0,False,37.5,20.0,1.46,62.950203,60.23886,0
0.0,79.2,False,True,60.0,False,0.0123821935,False,0.0,False,False,0.0,162.0,7.79,False,19.46,True,422803968580.0,False,73.33,30.0,5.08,100.0,100.0,0
